Date,CO,NOx,NO2,Benzene,O3
2004-03-16,0.951864086833412,0.19654556283502087,0.5873633500092643,0.7927738497648105,0.5735928748507941
2004-03-17,0.951864086833412,0.197736748064324,0.568834537706133,0.7910433725506343,0.5561472775686346
2004-03-17,0.9495044832468145,0.17569982132221562,0.5373355567908097,0.7788527547276655,0.4825084932513084
2004-03-17,0.9480887210948561,0.16081000595592615,0.5169538632573651,0.7736752661245836,0.43760903498301346
2004-03-17,0.9471448796602171,0.0,0.0,0.7681070164222302,0.3980350748324304
2004-03-17,0.0,0.1512805241215009,0.48174911988141556,0.7655183299551297,0.37030575704710306
2004-03-17,0.9462010382255781,0.13579511614055986,0.44469149527515284,0.7644107819995087,0.31842805986594436
2004-03-17,0.9462010382255781,0.1465157832042883,0.4687789512692236,0.7655058693583107,0.34266825819483976
2004-03-17,0.9513921661160925,0.21441334127456824,0.5262182694089308,0.7867055705814264,0.4597373978514369
2004-03-17,0.9631901840490797,0.30970815961882076,0.5706874189364461,0.839302162286823,0.6366724818657606
2004-03-17,0.974988201982067,0.34365693865396074,0.6058921623123957,0.8965158463204557,0.7826645854375172
2004-03-17,0.9641340254837187,0.2858844550327576,0.6188623309245876,0.8389527012423783,0.710219447250023
2004-03-17,0.9575271354412458,0.2507444907683145,0.6207152121549009,0.8166632782372348,0.6592599393995041
2004-03-17,0.9556394525719679,0.24419297200714712,0.6336853807670928,0.8057097316910323,0.620604168579561
2004-03-17,0.9570552147239264,0.24061941631923767,0.6540670743005372,0.8156028875065756,0.6271233128271049
2004-03-17,0.9561113732892874,0.2150089338892198,0.5984806373911432,0.8103969574007303,0.5634009732806905
2004-03-17,0.9532798489853704,0.19952352590827876,0.5632758940151936,0.7978816108075125,0.457166467725645
2004-03-17,0.9575271354412458,0.22989874925550924,0.609597924773022,0.8158143021326838,0.5219906344688274
2004-03-17,0.9556394525719679,0.20667063728409768,0.5818047063183249,0.8049883767907327,0.4658892663667248
2004-03-17,0.9674374705049551,0.2972007147111376,0.663331480452103,0.8605056287322084,0.6495271324947204
2004-03-17,0.9797074091552619,0.36390708755211437,0.7300352047433759,0.9038898595742566,0.9202093471673859
2004-03-17,0.9754601226993864,0.3257891602144134,0.7078006299796182,0.8914169831919866,0.9396749609769534
2004-03-17,0.9707409155261916,0.319237641453246,0.704094867518992,0.8616283410816095,0.8263703975759801
2004-03-17,0.9570552147239264,0.2394282310899345,0.622568093385214,0.8153616774787836,0.707556698191167
2004-03-17,0.9561113732892874,0.2251340083382966,0.6058921623123957,0.8178852915849742,0.6996602699476632
2004-03-18,0.9546956111373289,0.21083978558665875,0.5855104687789512,0.8075054262007978,0.6429161693141126
2004-03-18,0.9504483246814535,0.1739130434782609,0.568834537706133,0.7891190453720001,0.5289688733816913
2004-03-18,0.9485606418121755,0.15544967242406196,0.5336297943301834,0.7790871649254365,0.48296758791662836
2004-03-18,0.9471448796602171,0.0,0.0,0.7718968028868576,0.4291616931411257
2004-03-18,0.0,0.15485407980941038,0.515100982027052,0.7692568275065457,0.41309337985492606
2004-03-18,0.9466729589428976,0.14115544967242408,0.47619047619047616,0.7679794904480015,0.3774676338260949
2004-03-18,0.9471448796602171,0.159618820726623,0.5021308134148601,0.7695866764151535,0.40143237535579834
2004-03-18,0.950920245398773,0.20190589636688505,0.5280711506392439,0.7873801048816056,0.46827655862638873
2004-03-18,0.9660217083529967,0.32102441929720077,0.6003335186214563,0.8464986340635484,0.6648608943164079
2004-03-18,0.974988201982067,0.36986301369863017,0.650361311839911,0.8940215770729756,0.8265540354421081
2004-03-18,0.9650778669183577,0.3269803454437165,0.6485084306095978,0.8391273512281906,0.7413460655587182
2004-03-18,0.9570552147239264,0.2525312686122692,0.6522141930702241,0.8125600465542597,0.6492516756955283
2004-03-18,0.9542236904200094,0.22096486003573557,0.6281267370761534,0.8057932683438813,0.5779083647048021
2004-03-18,0.9542236904200094,0.20786182251340085,0.6170094496942745,0.8045468126097821,0.5389771370856671
2004-03-18,0.9546956111373289,0.2007147111375819,0.6040392810820826,0.8079587922843333,0.4934349462859241
2004-03-18,0.9542236904200094,0.20786182251340085,0.6077450435427089,0.8128158332393571,0.4808863587671655
2004-03-18,0.9570552147239264,0.22156045265038715,0.6837131739855475,0.8221521971553376,0.5682673767330824
2004-03-18,0.9565832940066069,0.2179868969624777,0.6466555493792847,0.8131214799187969,0.5162978606188596
2004-03-18,0.9613025011798018,0.24657534246575347,0.6596257179914766,0.8398977240211197,0.5865393444128179
2004-03-18,0.9679093912222746,0.2858844550327576,0.6818602927552344,0.8584290151785587,0.6567808282067762
2004-03-18,0.9679093912222746,0.2835020845741513,0.6966833425977395,0.8567504165856761,0.6495271324947204
2004-03-18,0.9589428975932043,0.2251340083382966,0.6207152121549009,0.8119423848234022,0.5588100266274906
2004-03-18,0.9537517697026899,0.19594997022036928,0.5947748749305168,0.7973932160240806,0.5119823707648516
2004-03-18,0.951864086833412,0.17569982132221562,0.5540114878636279,0.7897004595326965,0.4633183362409328
2004-03-19,0.9532798489853704,0.19416319237641455,0.5669816564758199,0.7921445717609114,0.45542190799742904
2004-03-19,0.9513921661160925,0.18046456223942825,0.5484528441726885,0.7834136259293055,0.4102469929299421
2004-03-19,0.9480887210948561,0.14770696843359143,0.48730776357235495,0.7719458502801032,0.291433293545129
2004-03-19,0.9471448796602171,0.0,0.0,0.7679089509605014,0.23147553025433842
2004-03-19,0.0,0.13103037522334723,0.42986844543264774,0.7651241672371297,0.21926361215682671
2004-03-19,0.9462010382255781,0.1298391899940441,0.42245692051139516,0.7631283665427443,0.20934716738591497
2004-03-19,0.9471448796602171,0.15247170935080406,0.4836020011117287,0.7670933029336318,0.23432191717932238
2004-03-19,0.950920245398773,0.1876116736152472,0.5540114878636279,0.7838396874033274,0.33210908089248
2004-03-19,0.9664936290703161,0.30970815961882076,0.6614785992217898,0.8447649520556254,0.6154623083279772
2004-03-19,0.973100519112789,0.33174508636092914,0.678154530294608,0.8770665361177923,0.703516665136351
2004-03-19,0.9627182633317602,0.269803454437165,0.6466555493792847,0.8312610096688271,0.5869066201450739
2004-03-19,0.9594148183105238,0.24895771292435975,0.6207152121549009,0.8203616333289474,0.5389771370856671
2004-03-19,0.9570552147239264,0.23347230494341872,0.6058921623123957,0.8114738110286381,0.5098705353043798
2004-03-19,0.9579990561585653,0.22394282310899347,0.5966277561608301,0.8161774993738755,0.5033513910568359
2004-03-19,0.9594148183105238,0.2370458606313282,0.6207152121549009,0.8217419118643021,0.5326416307042512
2004-03-19,0.9603586597451628,0.2453841572364503,0.6281267370761534,0.8303601613179908,0.5670737306032504
2004-03-19,0.9627182633317602,0.2674210839785587,0.6429497869186585,0.8319313794423411,0.579561105499954
2004-03-19,0.9655497876356772,0.2799285288862418,0.663331480452103,0.837422734823864,0.6005876411716096
2004-03-19,0.9631901840490797,0.25670041691483025,0.6410969056883453,0.8347754239268668,0.5774492700394821
2004-03-19,0.9650778669183577,0.26861226920786185,0.6373911432277191,0.8407769273364375,0.6137177485997612
2004-03-19,0.9622463426144408,0.24419297200714712,0.6262738558458403,0.833550920571489,0.6018731062345055
2004-03-19,0.9627182633317602,0.2674210839785587,0.6355382619974059,0.8218049592577121,0.5981085299788816
2004-03-19,0.9542236904200094,0.2042882668254914,0.5855104687789512,0.7929928280063647,0.4702965751537967
2004-03-19,0.9537517697026899,0.19475878499106614,0.5725403001667593,0.7897939157006304,0.43815994858139745
2004-03-20,0.951864086833412,0.18106015485407984,0.541041319251436,0.7802761795598983,0.38086493434946284
2004-03-20,0.9513921661160925,0.1703394877903514,0.5243653881786177,0.7780029783955247,0.3529519786980075
2004-03-20,0.949976403964134,0.1631923764145325,0.5206596257179914,0.7739517854714667,0.3122761913506565
2004-03-20,0.949976403964134,0.0,0.0,0.7712500598638347,0.290423285281425
2004-03-20,0.0,0.14532459797498512,0.4724847137298499,0.7693463718407768,0.25892939124047376
2004-03-20,0.9476168003775366,0.14413341274568198,0.4687789512692236,0.7702588623383579,0.26370397575980165
2004-03-20,0.9476168003775366,0.1566408576533651,0.4947192884936075,0.7679089509605014,0.2830777706363052
2004-03-20,0.949032562529495,0.1876116736152472,0.5391884380211228,0.7746522640507252,0.3827013130107428
2004-03-20,0.9537517697026899,0.22036926742108398,0.5799518250880118,0.7920000564704531,0.4938940409512441
2004-03-20,0.9551675318546484,0.20667063728409768,0.5595701315545674,0.7982948950208333,0.5208888072720594
2004-03-20,0.9561113732892874,0.2179868969624777,0.568834537706133,0.8057932683438813,0.5659719034064824
2004-03-20,0.9570552147239264,0.23525908278737345,0.5799518250880118,0.8050713692435054,0.5896611881369938
2004-03-20,0.9561113732892874,0.22751637879690295,0.5706874189364461,0.8026360593889473,0.5955375998530896
2004-03-20,0.9561113732892874,0.21917808219178084,0.5651287752455068,0.8027714004490158,0.577724726838674
2004-03-20,0.9537517697026899,0.19356759976176297,0.5428942004817491,0.7937270219188887,0.49701588467542
2004-03-20,0.951864086833412,0.17569982132221562,0.5317769130998702,0.7872672137006004,0.41401156918556603
2004-03-20,0.9513921661160925,0.16617033948779036,0.5113952195664258,0.7837755832929779,0.35488017629235147
2004-03-20,0.9537517697026899,0.1899940440738535,0.5447470817120622,0.7951900206282997,0.4191534294371499
2004-03-20,0.9546956111373289,0.2036926742108398,0.5743931813970724,0.8052929896980707,0.4943531356165641
2004-03-20,0.9603586597451628,0.24717093508040505,0.622568093385214,0.8214270755980146,0.5937012211918097
2004-03-20,0.9622463426144408,0.25550923168552714,0.6281267370761534,0.8203928594326604,0.6030667523643375
2004-03-20,0.9594148183105238,0.24181060154854084,0.6021863998517695,0.8103969574007303,0.5594527591589386
2004-03-20,0.9546956111373289,0.20667063728409768,0.5762460626273855,0.795792350851137,0.48664034523918825
2004-03-20,0.9537517697026899,0.19178082191780824,0.5503057254030016,0.7922169283041751,0.45376916720227706
2004-03-21,0.9570552147239264,0.2233472304943419,0.568834537706133,0.7984244216817664,0.5150123955559637
2004-03-21,0.9537517697026899,0.1983323406789756,0.5373355567908097,0.7861930078061635,0.4606555871820769
2004-03-21,0.9513921661160925,0.17212626563430616,0.5262182694089308,0.7819879651837714,0.40510513267835824
2004-03-21,0.9513921661160925,0.0,0.0,0.7830749808647034,0.3983105316316224
2004-03-21,0.0,0.16974389517569982,0.5317769130998702,0.7802761795598983,0.373794876503535
2004-03-21,0.949032562529495,0.15187611673615248,0.4928664072632944,0.7734692587607291,0.33054815903039203
2004-03-21,0.9471448796602171,0.13341274568195355,0.43727997035390026,0.7663958401771789,0.2865974964037572
2004-03-21,0.9476168003775366,0.16200119118522932,0.4854548823420418,0.7719131436404705,0.372601230373703
2004-03-21,0.9495044832468145,0.19178082191780824,0.5391884380211228,0.7751145769086626,0.4535855293361491
2004-03-21,0.9504483246814535,0.18522930315664088,0.5354826755604966,0.7786582800588753,0.46543017170140477
2004-03-21,0.951864086833412,0.19237641453245982,0.5428942004817491,0.7852892043631383,0.4826003121843724
2004-03-21,0.9523360075507314,0.18225134008338298,0.5206596257179914,0.7859935244823121,0.44073087870718936
2004-03-21,0.9523360075507314,0.18046456223942825,0.5225125069483045,0.7871545098947131,0.4061151409420622
2004-03-21,0.9528079282680509,0.17986896962477666,0.5188067444876783,0.7840753235457951,0.375447617298687
2004-03-21,0.949976403964134,0.14770696843359143,0.4595145451176579,0.7757092615311089,0.29758516206041685
2004-03-21,0.9513921661160925,0.1566408576533651,0.4836020011117287,0.7902394492059136,0.3146634836103204
2004-03-21,0.9528079282680509,0.17748659916617035,0.5354826755604966,0.7845277353652416,0.31099072628776053
2004-03-21,0.9546956111373289,0.197736748064324,0.5651287752455068,0.7922652026144875,0.35331925443026346
2004-03-21,0.9617744218971213,0.22215604526503874,0.5855104687789512,0.8154822282522047,0.4855385180424203
2004-03-21,0.9603586597451628,0.22930315664085768,0.5910691124698906,0.8061280419267672,0.48856854283353224
2004-03-21,0.9641340254837187,0.2775461584276355,0.6373911432277191,0.815723655208199,0.6745937012211918
2004-03-21,0.9570552147239264,0.2310899344848124,0.5984806373911432,0.7958175382037855,0.540721696813883
2004-03-21,0.9528079282680509,0.19178082191780824,0.5651287752455068,0.788565254611365,0.4767239004682765
2004-03-21,0.9528079282680509,0.18582489577129246,0.5428942004817491,0.7883816103043464,0.4650628959691488
2004-03-22,0.951864086833412,0.17450863609291245,0.529924031869557,0.7813498604358107,0.40730878707189416
2004-03-22,0.950920245398773,0.1631923764145325,0.5113952195664258,0.777545931479172,0.373978514369663
2004-03-22,0.9466729589428976,0.132817153067302,0.43172132666296087,0.7648347751987494,0.24690111100909007
2004-03-22,0.9457291175082586,0.0,0.0,0.7610123378292615,0.21797814709393076
